0, 0, Header, 1, 2, 96
9, 0, Start_track
9, 0, Title_t, "Dynamic_Classical_Track9_4min_Eminor_90bpm"
9, 0, Tempo, 666667
9, 0, Time_signature, 4, 2, 24, 8
9, 0, Program_c, 6, 96
9, 192, Note_on_c, 6, 64, 85
9, 384, Note_off_c, 6, 64, 0
9, 576, Note_on_c, 6, 67, 90
9, 768, Note_off_c, 6, 67, 0
9, 960, Note_on_c, 6, 64, 95
9, 1152, Note_off_c, 6, 64, 0
9, 1344, Note_on_c, 6, 67, 90
9, 1536, Note_off_c, 6, 67, 0
9, 1536, Note_on_c, 6, 60, 85
9, 1632, Note_off_c, 6, 60, 0
9, 1728, Note_on_c, 6, 64, 90
9, 1824, Note_off_c, 6, 64, 0
9, 1920, Note_on_c, 6, 67, 95
9, 2016, Note_off_c, 6, 67, 0
9, 2112, Note_on_c, 6, 71, 90
9, 2208, Note_off_c, 6, 71, 0
9, 2304, Note_on_c, 6, 60, 85
9, 2400, Note_off_c, 6, 60, 0
9, 2496, Note_on_c, 6, 64, 90
9, 2592, Note_off_c, 6, 64, 0
9, 2688, Note_on_c, 6, 67, 95
9, 2784, Note_off_c, 6, 67, 0
9, 2880, Note_on_c, 6, 71, 90
9, 2976, Note_off_c, 6, 71, 0
9, 3072, Note_on_c, 6, 60, 85
9, 3168, Note_off_c, 6, 60, 0
9, 3264, Note_on_c, 6, 64, 90
9, 3360, Note_off_c, 6, 64, 0
9, 3456, Note_on_c, 6, 67, 95
9, 3552, Note_off_c, 6, 67, 0
9, 3648, Note_on_c, 6, 71, 90
9, 3744, Note_off_c, 6, 71, 0
9, 3840, Note_on_c, 6, 64, 95
9, 4224, Note_off_c, 6, 64, 0
9, 4416, Note_on_c, 6, 67, 90
9, 4800, Note_off_c, 6, 67, 0
9, 4992, Note_on_c, 6, 71, 85
9, 5376, Note_off_c, 6, 71, 0
9, 5568, Note_on_c, 6, 60, 90
9, 5952, Note_off_c, 6, 60, 0
9, 6144, Note_on_c, 6, 64, 95
9, 6720, Note_off_c, 6, 64, 0
9, 6912, Note_on_c, 6, 67, 90
9, 7488, Note_off_c, 6, 67, 0
9, 7680, Note_on_c, 6, 64, 85
9, 8064, Note_off_c, 6, 64, 0
9, 8256, Note_on_c, 6, 67, 90
9, 8640, Note_off_c, 6, 67, 0
9, 8832, Note_on_c, 6, 64, 95
9, 9216, Note_off_c, 6, 64, 0
9, 9408, Note_on_c, 6, 67, 90
9, 9792, Note_off_c, 6, 67, 0
9, 9984, Note_on_c, 6, 64, 85
9, 10368, Note_off_c, 6, 64, 0
9, 10560, Note_on_c, 6, 64, 90
9, 10944, Note_off_c, 6, 64, 0
9, 11136, Note_on_c, 6, 67, 95
9, 11520, Note_off_c, 6, 67, 0
9, 11712, Note_on_c, 6, 64, 90
9, 12096, Note_off_c, 6, 64, 0
9, 12288, Note_on_c, 6, 64, 85
9, 12672, Note_off_c, 6, 64, 0
9, 12864, Note_on_c, 6, 67, 90
9, 13248, Note_off_c, 6, 67, 0
9, 13440, Note_on_c, 6, 64, 95
9, 13824, Note_off_c, 6, 64, 0
9, 14016, Note_on_c, 6, 67, 90
9, 14400, Note_off_c, 6, 67, 0
9, 14592, Note_on_c, 6, 64, 85
9, 14976, Note_off_c, 6, 64, 0
9, 15168, Note_on_c, 6, 64, 90
9, 15552, Note_off_c, 6, 64, 0
9, 15744, Note_on_c, 6, 67, 95
9, 16128, Note_off_c, 6, 67, 0
9, 16320, Note_on_c, 6, 64, 90
9, 16704, Note_off_c, 6, 64, 0
9, 16896, Note_on_c, 6, 64, 85
9, 17280, Note_off_c, 6, 64, 0
9, 17472, Note_on_c, 6, 67, 90
9, 17856, Note_off_c, 6, 67, 0
9, 18048, Note_on_c, 6, 64, 95
9, 18432, Note_off_c, 6, 64, 0
9, 18624, Note_on_c, 6, 67, 90
9, 19008, Note_off_c, 6, 67, 0
9, 19200, Note_on_c, 6, 64, 85
9, 19584, Note_off_c, 6, 64, 0
9, 19776, Note_on_c, 6, 64, 90
9, 20160, Note_off_c, 6, 64, 0
9, 20352, Note_on_c, 6, 67, 95
9, 20736, Note_off_c, 6, 67, 0
9, 20928, Note_on_c, 6, 64, 90
9, 21312, Note_off_c, 6, 64, 0
9, 21504, Note_on_c, 6, 64, 85
9, 21888, Note_off_c, 6, 64, 0
9, 22080, Note_on_c, 6, 67, 90
9, 22464, Note_off_c, 6, 67, 0
9, 22656, Note_on_c, 6, 64, 95
9, 23040, Note_off_c, 6, 64, 0
9, 23232, Note_on_c, 6, 67, 90
9, 23616, Note_off_c, 6, 67, 0
9, 23808, Note_on_c, 6, 64, 85
9, 24192, Note_off_c, 6, 64, 0
9, 24384, Note_on_c, 6, 64, 90
9, 24768, Note_off_c, 6, 64, 0
9, 24960, Note_on_c, 6, 67, 95
9, 25344, Note_off_c, 6, 67, 0
